datetime,num_orders,date,hour,dayofweek,day_name
2018-07-22 07:00:00,40,2018-07-22,7,6,Sunday
2018-07-22 08:00:00,55,2018-07-22,8,6,Sunday
2018-07-22 09:00:00,74,2018-07-22,9,6,Sunday
2018-07-22 10:00:00,54,2018-07-22,10,6,Sunday
2018-07-22 11:00:00,80,2018-07-22,11,6,Sunday
2018-07-22 12:00:00,148,2018-07-22,12,6,Sunday
2018-07-22 13:00:00,77,2018-07-22,13,6,Sunday
2018-07-22 14:00:00,114,2018-07-22,14,6,Sunday
2018-07-22 15:00:00,114,2018-07-22,15,6,Sunday
2018-07-22 16:00:00,136,2018-07-22,16,6,Sunday
2018-07-22 17:00:00,128,2018-07-22,17,6,Sunday
2018-07-22 18:00:00,52,2018-07-22,18,6,Sunday
2018-07-22 19:00:00,55,2018-07-22,19,6,Sunday
2018-07-22 20:00:00,99,2018-07-22,20,6,Sunday
2018-07-22 21:00:00,104,2018-07-22,21,6,Sunday
2018-07-22 22:00:00,105,2018-07-22,22,6,Sunday
2018-07-22 23:00:00,155,2018-07-22,23,6,Sunday
2018-07-23 00:00:00,245,2018-07-23,0,0,Monday
2018-07-23 01:00:00,135,2018-07-23,1,0,Monday
2018-07-23 02:00:00,182,2018-07-23,2,0,Monday
2018-07-23 03:00:00,123,2018-07-23,3,0,Monday
2018-07-23 04:00:00,124,2018-07-23,4,0,Monday
2018-07-23 05:00:00,102,2018-07-23,5,0,Monday
2018-07-23 06:00:00,39,2018-07-23,6,0,Monday
2018-07-23 07:00:00,36,2018-07-23,7,0,Monday
2018-07-23 08:00:00,88,2018-07-23,8,0,Monday
2018-07-23 09:00:00,152,2018-07-23,9,0,Monday
2018-07-23 10:00:00,94,2018-07-23,10,0,Monday
2018-07-23 11:00:00,136,2018-07-23,11,0,Monday
2018-07-23 12:00:00,118,2018-07-23,12,0,Monday
2018-07-23 13:00:00,93,2018-07-23,13,0,Monday
2018-07-23 14:00:00,86,2018-07-23,14,0,Monday
2018-07-23 15:00:00,118,2018-07-23,15,0,Monday
2018-07-23 16:00:00,127,2018-07-23,16,0,Monday
2018-07-23 17:00:00,136,2018-07-23,17,0,Monday
2018-07-23 18:00:00,73,2018-07-23,18,0,Monday
2018-07-23 19:00:00,105,2018-07-23,19,0,Monday
2018-07-23 20:00:00,92,2018-07-23,20,0,Monday
2018-07-23 21:00:00,119,2018-07-23,21,0,Monday
2018-07-23 22:00:00,104,2018-07-23,22,0,Monday
2018-07-23 23:00:00,79,2018-07-23,23,0,Monday
2018-07-24 00:00:00,165,2018-07-24,0,1,Tuesday
2018-07-24 01:00:00,149,2018-07-24,1,1,Tuesday
2018-07-24 02:00:00,101,2018-07-24,2,1,Tuesday
2018-07-24 03:00:00,144,2018-07-24,3,1,Tuesday
2018-07-24 04:00:00,104,2018-07-24,4,1,Tuesday
2018-07-24 05:00:00,66,2018-07-24,5,1,Tuesday
2018-07-24 06:00:00,30,2018-07-24,6,1,Tuesday
2018-07-24 07:00:00,103,2018-07-24,7,1,Tuesday
2018-07-24 08:00:00,68,2018-07-24,8,1,Tuesday
2018-07-24 09:00:00,114,2018-07-24,9,1,Tuesday
2018-07-24 10:00:00,94,2018-07-24,10,1,Tuesday
2018-07-24 11:00:00,88,2018-07-24,11,1,Tuesday
2018-07-24 12:00:00,93,2018-07-24,12,1,Tuesday
2018-07-24 13:00:00,64,2018-07-24,13,1,Tuesday
2018-07-24 14:00:00,116,2018-07-24,14,1,Tuesday
2018-07-24 15:00:00,114,2018-07-24,15,1,Tuesday
2018-07-24 16:00:00,112,2018-07-24,16,1,Tuesday
2018-07-24 17:00:00,120,2018-07-24,17,1,Tuesday
2018-07-24 18:00:00,118,2018-07-24,18,1,Tuesday
2018-07-24 19:00:00,81,2018-07-24,19,1,Tuesday
2018-07-24 20:00:00,82,2018-07-24,20,1,Tuesday
2018-07-24 21:00:00,113,2018-07-24,21,1,Tuesday
2018-07-24 22:00:00,73,2018-07-24,22,1,Tuesday
2018-07-24 23:00:00,110,2018-07-24,23,1,Tuesday
2018-07-25 00:00:00,161,2018-07-25,0,2,Wednesday
2018-07-25 01:00:00,74,2018-07-25,1,2,Wednesday
2018-07-25 02:00:00,145,2018-07-25,2,2,Wednesday
2018-07-25 03:00:00,142,2018-07-25,3,2,Wednesday
2018-07-25 04:00:00,124,2018-07-25,4,2,Wednesday
2018-07-25 05:00:00,69,2018-07-25,5,2,Wednesday
2018-07-25 06:00:00,65,2018-07-25,6,2,Wednesday
2018-07-25 07:00:00,60,2018-07-25,7,2,Wednesday
2018-07-25 08:00:00,66,2018-07-25,8,2,Wednesday
2018-07-25 09:00:00,122,2018-07-25,9,2,Wednesday
2018-07-25 10:00:00,95,2018-07-25,10,2,Wednesday
2018-07-25 11:00:00,93,2018-07-25,11,2,Wednesday
2018-07-25 12:00:00,83,2018-07-25,12,2,Wednesday
2018-07-25 13:00:00,99,2018-07-25,13,2,Wednesday
2018-07-25 14:00:00,95,2018-07-25,14,2,Wednesday
2018-07-25 15:00:00,119,2018-07-25,15,2,Wednesday
2018-07-25 16:00:00,134,2018-07-25,16,2,Wednesday
2018-07-25 17:00:00,121,2018-07-25,17,2,Wednesday
2018-07-25 18:00:00,68,2018-07-25,18,2,Wednesday
2018-07-25 19:00:00,137,2018-07-25,19,2,Wednesday
2018-07-25 20:00:00,111,2018-07-25,20,2,Wednesday
2018-07-25 21:00:00,110,2018-07-25,21,2,Wednesday
2018-07-25 22:00:00,84,2018-07-25,22,2,Wednesday
2018-07-25 23:00:00,138,2018-07-25,23,2,Wednesday
2018-07-26 00:00:00,149,2018-07-26,0,3,Thursday
2018-07-26 01:00:00,73,2018-07-26,1,3,Thursday
2018-07-26 02:00:00,197,2018-07-26,2,3,Thursday
2018-07-26 03:00:00,141,2018-07-26,3,3,Thursday
2018-07-26 04:00:00,131,2018-07-26,4,3,Thursday
2018-07-26 05:00:00,83,2018-07-26,5,3,Thursday
2018-07-26 06:00:00,21,2018-07-26,6,3,Thursday
2018-07-26 07:00:00,39,2018-07-26,7,3,Thursday
2018-07-26 08:00:00,80,2018-07-26,8,3,Thursday
2018-07-26 09:00:00,138,2018-07-26,9,3,Thursday
2018-07-26 10:00:00,142,2018-07-26,10,3,Thursday
2018-07-26 11:00:00,86,2018-07-26,11,3,Thursday
2018-07-26 12:00:00,102,2018-07-26,12,3,Thursday
2018-07-26 13:00:00,70,2018-07-26,13,3,Thursday
2018-07-26 14:00:00,53,2018-07-26,14,3,Thursday
2018-07-26 15:00:00,104,2018-07-26,15,3,Thursday
2018-07-26 16:00:00,142,2018-07-26,16,3,Thursday
2018-07-26 17:00:00,113,2018-07-26,17,3,Thursday
2018-07-26 18:00:00,84,2018-07-26,18,3,Thursday
2018-07-26 19:00:00,71,2018-07-26,19,3,Thursday
2018-07-26 20:00:00,69,2018-07-26,20,3,Thursday
2018-07-26 21:00:00,90,2018-07-26,21,3,Thursday
2018-07-26 22:00:00,105,2018-07-26,22,3,Thursday
2018-07-26 23:00:00,117,2018-07-26,23,3,Thursday
2018-07-27 00:00:00,222,2018-07-27,0,4,Friday
2018-07-27 01:00:00,108,2018-07-27,1,4,Friday
2018-07-27 02:00:00,161,2018-07-27,2,4,Friday
2018-07-27 03:00:00,131,2018-07-27,3,4,Friday
2018-07-27 04:00:00,109,2018-07-27,4,4,Friday
2018-07-27 05:00:00,64,2018-07-27,5,4,Friday
2018-07-27 06:00:00,78,2018-07-27,6,4,Friday
2018-07-27 07:00:00,44,2018-07-27,7,4,Friday
2018-07-27 08:00:00,89,2018-07-27,8,4,Friday
2018-07-27 09:00:00,139,2018-07-27,9,4,Friday
2018-07-27 10:00:00,149,2018-07-27,10,4,Friday
2018-07-27 11:00:00,110,2018-07-27,11,4,Friday
2018-07-27 12:00:00,118,2018-07-27,12,4,Friday
2018-07-27 13:00:00,144,2018-07-27,13,4,Friday
2018-07-27 14:00:00,61,2018-07-27,14,4,Friday
2018-07-27 15:00:00,113,2018-07-27,15,4,Friday
2018-07-27 16:00:00,162,2018-07-27,16,4,Friday
2018-07-27 17:00:00,160,2018-07-27,17,4,Friday
2018-07-27 18:00:00,76,2018-07-27,18,4,Friday
2018-07-27 19:00:00,86,2018-07-27,19,4,Friday
2018-07-27 20:00:00,131,2018-07-27,20,4,Friday
2018-07-27 21:00:00,133,2018-07-27,21,4,Friday
2018-07-27 22:00:00,213,2018-07-27,22,4,Friday
2018-07-27 23:00:00,122,2018-07-27,23,4,Friday
2018-07-28 00:00:00,192,2018-07-28,0,5,Saturday
2018-07-28 01:00:00,195,2018-07-28,1,5,Saturday
2018-07-28 02:00:00,145,2018-07-28,2,5,Saturday
2018-07-28 03:00:00,132,2018-07-28,3,5,Saturday
2018-07-28 04:00:00,215,2018-07-28,4,5,Saturday
2018-07-28 05:00:00,91,2018-07-28,5,5,Saturday
2018-07-28 06:00:00,44,2018-07-28,6,5,Saturday
2018-07-28 07:00:00,39,2018-07-28,7,5,Saturday
2018-07-28 08:00:00,73,2018-07-28,8,5,Saturday
2018-07-28 09:00:00,113,2018-07-28,9,5,Saturday
2018-07-28 10:00:00,108,2018-07-28,10,5,Saturday
2018-07-28 11:00:00,104,2018-07-28,11,5,Saturday
2018-07-28 12:00:00,75,2018-07-28,12,5,Saturday
2018-07-28 13:00:00,63,2018-07-28,13,5,Saturday
2018-07-28 14:00:00,98,2018-07-28,14,5,Saturday
2018-07-28 15:00:00,150,2018-07-28,15,5,Saturday
2018-07-28 16:00:00,138,2018-07-28,16,5,Saturday
2018-07-28 17:00:00,145,2018-07-28,17,5,Saturday
2018-07-28 18:00:00,68,2018-07-28,18,5,Saturday
2018-07-28 19:00:00,95,2018-07-28,19,5,Saturday
2018-07-28 20:00:00,90,2018-07-28,20,5,Saturday
2018-07-28 21:00:00,140,2018-07-28,21,5,Saturday
2018-07-28 22:00:00,92,2018-07-28,22,5,Saturday
2018-07-28 23:00:00,120,2018-07-28,23,5,Saturday
2018-07-29 00:00:00,165,2018-07-29,0,6,Sunday
2018-07-29 01:00:00,102,2018-07-29,1,6,Sunday
2018-07-29 02:00:00,136,2018-07-29,2,6,Sunday
2018-07-29 03:00:00,101,2018-07-29,3,6,Sunday
2018-07-29 04:00:00,184,2018-07-29,4,6,Sunday
2018-07-29 05:00:00,80,2018-07-29,5,6,Sunday
2018-07-29 06:00:00,41,2018-07-29,6,6,Sunday
2018-07-29 07:00:00,24,2018-07-29,7,6,Sunday
2018-07-29 08:00:00,62,2018-07-29,8,6,Sunday
2018-07-29 09:00:00,98,2018-07-29,9,6,Sunday
2018-07-29 10:00:00,68,2018-07-29,10,6,Sunday
2018-07-29 11:00:00,60,2018-07-29,11,6,Sunday
2018-07-29 12:00:00,108,2018-07-29,12,6,Sunday
2018-07-29 13:00:00,116,2018-07-29,13,6,Sunday
2018-07-29 14:00:00,135,2018-07-29,14,6,Sunday
2018-07-29 15:00:00,119,2018-07-29,15,6,Sunday
2018-07-29 16:00:00,178,2018-07-29,16,6,Sunday
2018-07-29 17:00:00,131,2018-07-29,17,6,Sunday
2018-07-29 18:00:00,89,2018-07-29,18,6,Sunday
2018-07-29 19:00:00,89,2018-07-29,19,6,Sunday
2018-07-29 20:00:00,114,2018-07-29,20,6,Sunday
2018-07-29 21:00:00,84,2018-07-29,21,6,Sunday
2018-07-29 22:00:00,135,2018-07-29,22,6,Sunday
2018-07-29 23:00:00,177,2018-07-29,23,6,Sunday
2018-07-30 00:00:00,216,2018-07-30,0,0,Monday
2018-07-30 01:00:00,142,2018-07-30,1,0,Monday
2018-07-30 02:00:00,223,2018-07-30,2,0,Monday
2018-07-30 03:00:00,155,2018-07-30,3,0,Monday
2018-07-30 04:00:00,140,2018-07-30,4,0,Monday
2018-07-30 05:00:00,119,2018-07-30,5,0,Monday
2018-07-30 06:00:00,21,2018-07-30,6,0,Monday
2018-07-30 07:00:00,32,2018-07-30,7,0,Monday
2018-07-30 08:00:00,86,2018-07-30,8,0,Monday
2018-07-30 09:00:00,120,2018-07-30,9,0,Monday
2018-07-30 10:00:00,131,2018-07-30,10,0,Monday
2018-07-30 11:00:00,117,2018-07-30,11,0,Monday
2018-07-30 12:00:00,96,2018-07-30,12,0,Monday
2018-07-30 13:00:00,105,2018-07-30,13,0,Monday
2018-07-30 14:00:00,84,2018-07-30,14,0,Monday
2018-07-30 15:00:00,91,2018-07-30,15,0,Monday
2018-07-30 16:00:00,127,2018-07-30,16,0,Monday
2018-07-30 17:00:00,156,2018-07-30,17,0,Monday
2018-07-30 18:00:00,78,2018-07-30,18,0,Monday
2018-07-30 19:00:00,125,2018-07-30,19,0,Monday
2018-07-30 20:00:00,76,2018-07-30,20,0,Monday
2018-07-30 21:00:00,122,2018-07-30,21,0,Monday
2018-07-30 22:00:00,111,2018-07-30,22,0,Monday
2018-07-30 23:00:00,101,2018-07-30,23,0,Monday
2018-07-31 00:00:00,179,2018-07-31,0,1,Tuesday
2018-07-31 01:00:00,156,2018-07-31,1,1,Tuesday
2018-07-31 02:00:00,135,2018-07-31,2,1,Tuesday
2018-07-31 03:00:00,186,2018-07-31,3,1,Tuesday
2018-07-31 04:00:00,130,2018-07-31,4,1,Tuesday
2018-07-31 05:00:00,70,2018-07-31,5,1,Tuesday
2018-07-31 06:00:00,63,2018-07-31,6,1,Tuesday
2018-07-31 07:00:00,48,2018-07-31,7,1,Tuesday
2018-07-31 08:00:00,60,2018-07-31,8,1,Tuesday
2018-07-31 09:00:00,112,2018-07-31,9,1,Tuesday
2018-07-31 10:00:00,134,2018-07-31,10,1,Tuesday
2018-07-31 11:00:00,119,2018-07-31,11,1,Tuesday
2018-07-31 12:00:00,85,2018-07-31,12,1,Tuesday
2018-07-31 13:00:00,58,2018-07-31,13,1,Tuesday
2018-07-31 14:00:00,75,2018-07-31,14,1,Tuesday
2018-07-31 15:00:00,99,2018-07-31,15,1,Tuesday
2018-07-31 16:00:00,100,2018-07-31,16,1,Tuesday
2018-07-31 17:00:00,112,2018-07-31,17,1,Tuesday
2018-07-31 18:00:00,42,2018-07-31,18,1,Tuesday
2018-07-31 19:00:00,85,2018-07-31,19,1,Tuesday
2018-07-31 20:00:00,98,2018-07-31,20,1,Tuesday
2018-07-31 21:00:00,131,2018-07-31,21,1,Tuesday
2018-07-31 22:00:00,124,2018-07-31,22,1,Tuesday
2018-07-31 23:00:00,125,2018-07-31,23,1,Tuesday
2018-08-01 00:00:00,182,2018-08-01,0,2,Wednesday
2018-08-01 01:00:00,98,2018-08-01,1,2,Wednesday
2018-08-01 02:00:00,133,2018-08-01,2,2,Wednesday
2018-08-01 03:00:00,95,2018-08-01,3,2,Wednesday
2018-08-01 04:00:00,122,2018-08-01,4,2,Wednesday
2018-08-01 05:00:00,61,2018-08-01,5,2,Wednesday
2018-08-01 06:00:00,88,2018-08-01,6,2,Wednesday
2018-08-01 07:00:00,43,2018-08-01,7,2,Wednesday
2018-08-01 08:00:00,66,2018-08-01,8,2,Wednesday
2018-08-01 09:00:00,131,2018-08-01,9,2,Wednesday
2018-08-01 10:00:00,75,2018-08-01,10,2,Wednesday
2018-08-01 11:00:00,90,2018-08-01,11,2,Wednesday
2018-08-01 12:00:00,72,2018-08-01,12,2,Wednesday
2018-08-01 13:00:00,93,2018-08-01,13,2,Wednesday
2018-08-01 14:00:00,88,2018-08-01,14,2,Wednesday
2018-08-01 15:00:00,113,2018-08-01,15,2,Wednesday
2018-08-01 16:00:00,165,2018-08-01,16,2,Wednesday
2018-08-01 17:00:00,138,2018-08-01,17,2,Wednesday
2018-08-01 18:00:00,50,2018-08-01,18,2,Wednesday
2018-08-01 19:00:00,123,2018-08-01,19,2,Wednesday
2018-08-01 20:00:00,96,2018-08-01,20,2,Wednesday
2018-08-01 21:00:00,110,2018-08-01,21,2,Wednesday
2018-08-01 22:00:00,67,2018-08-01,22,2,Wednesday
2018-08-01 23:00:00,130,2018-08-01,23,2,Wednesday
2018-08-02 00:00:00,151,2018-08-02,0,3,Thursday
2018-08-02 01:00:00,152,2018-08-02,1,3,Thursday
2018-08-02 02:00:00,178,2018-08-02,2,3,Thursday
2018-08-02 03:00:00,164,2018-08-02,3,3,Thursday
2018-08-02 04:00:00,117,2018-08-02,4,3,Thursday
2018-08-02 05:00:00,66,2018-08-02,5,3,Thursday
2018-08-02 06:00:00,18,2018-08-02,6,3,Thursday
2018-08-02 07:00:00,31,2018-08-02,7,3,Thursday
2018-08-02 08:00:00,84,2018-08-02,8,3,Thursday
2018-08-02 09:00:00,102,2018-08-02,9,3,Thursday
2018-08-02 10:00:00,122,2018-08-02,10,3,Thursday
2018-08-02 11:00:00,72,2018-08-02,11,3,Thursday
2018-08-02 12:00:00,84,2018-08-02,12,3,Thursday
2018-08-02 13:00:00,98,2018-08-02,13,3,Thursday
2018-08-02 14:00:00,68,2018-08-02,14,3,Thursday
2018-08-02 15:00:00,68,2018-08-02,15,3,Thursday
2018-08-02 16:00:00,127,2018-08-02,16,3,Thursday
2018-08-02 17:00:00,144,2018-08-02,17,3,Thursday
2018-08-02 18:00:00,61,2018-08-02,18,3,Thursday
2018-08-02 19:00:00,63,2018-08-02,19,3,Thursday
2018-08-02 20:00:00,105,2018-08-02,20,3,Thursday
2018-08-02 21:00:00,124,2018-08-02,21,3,Thursday
2018-08-02 22:00:00,76,2018-08-02,22,3,Thursday
2018-08-02 23:00:00,170,2018-08-02,23,3,Thursday
2018-08-03 00:00:00,178,2018-08-03,0,4,Friday
2018-08-03 01:00:00,130,2018-08-03,1,4,Friday
2018-08-03 02:00:00,125,2018-08-03,2,4,Friday
2018-08-03 03:00:00,78,2018-08-03,3,4,Friday
2018-08-03 04:00:00,172,2018-08-03,4,4,Friday
2018-08-03 05:00:00,51,2018-08-03,5,4,Friday
2018-08-03 06:00:00,86,2018-08-03,6,4,Friday
2018-08-03 07:00:00,54,2018-08-03,7,4,Friday
2018-08-03 08:00:00,87,2018-08-03,8,4,Friday
2018-08-03 09:00:00,114,2018-08-03,9,4,Friday
2018-08-03 10:00:00,159,2018-08-03,10,4,Friday
2018-08-03 11:00:00,105,2018-08-03,11,4,Friday
2018-08-03 12:00:00,96,2018-08-03,12,4,Friday
2018-08-03 13:00:00,106,2018-08-03,13,4,Friday
2018-08-03 14:00:00,75,2018-08-03,14,4,Friday
2018-08-03 15:00:00,96,2018-08-03,15,4,Friday
2018-08-03 16:00:00,140,2018-08-03,16,4,Friday
2018-08-03 17:00:00,142,2018-08-03,17,4,Friday
2018-08-03 18:00:00,91,2018-08-03,18,4,Friday
2018-08-03 19:00:00,91,2018-08-03,19,4,Friday
2018-08-03 20:00:00,87,2018-08-03,20,4,Friday
2018-08-03 21:00:00,123,2018-08-03,21,4,Friday
2018-08-03 22:00:00,170,2018-08-03,22,4,Friday
2018-08-03 23:00:00,123,2018-08-03,23,4,Friday
2018-08-04 00:00:00,169,2018-08-04,0,5,Saturday
2018-08-04 01:00:00,134,2018-08-04,1,5,Saturday
2018-08-04 02:00:00,223,2018-08-04,2,5,Saturday
2018-08-04 03:00:00,149,2018-08-04,3,5,Saturday
2018-08-04 04:00:00,131,2018-08-04,4,5,Saturday
2018-08-04 05:00:00,69,2018-08-04,5,5,Saturday
2018-08-04 06:00:00,45,2018-08-04,6,5,Saturday
2018-08-04 07:00:00,23,2018-08-04,7,5,Saturday
2018-08-04 08:00:00,120,2018-08-04,8,5,Saturday
2018-08-04 09:00:00,129,2018-08-04,9,5,Saturday
2018-08-04 10:00:00,82,2018-08-04,10,5,Saturday
2018-08-04 11:00:00,97,2018-08-04,11,5,Saturday
2018-08-04 12:00:00,96,2018-08-04,12,5,Saturday
2018-08-04 13:00:00,39,2018-08-04,13,5,Saturday
2018-08-04 14:00:00,105,2018-08-04,14,5,Saturday
2018-08-04 15:00:00,107,2018-08-04,15,5,Saturday
2018-08-04 16:00:00,166,2018-08-04,16,5,Saturday
2018-08-04 17:00:00,128,2018-08-04,17,5,Saturday
2018-08-04 18:00:00,61,2018-08-04,18,5,Saturday
2018-08-04 19:00:00,98,2018-08-04,19,5,Saturday
2018-08-04 20:00:00,83,2018-08-04,20,5,Saturday
2018-08-04 21:00:00,98,2018-08-04,21,5,Saturday
2018-08-04 22:00:00,86,2018-08-04,22,5,Saturday
2018-08-04 23:00:00,131,2018-08-04,23,5,Saturday
2018-08-05 00:00:00,123,2018-08-05,0,6,Sunday
2018-08-05 01:00:00,114,2018-08-05,1,6,Sunday
2018-08-05 02:00:00,147,2018-08-05,2,6,Sunday
2018-08-05 03:00:00,119,2018-08-05,3,6,Sunday
2018-08-05 04:00:00,122,2018-08-05,4,6,Sunday
2018-08-05 05:00:00,92,2018-08-05,5,6,Sunday
2018-08-05 06:00:00,21,2018-08-05,6,6,Sunday
2018-08-05 07:00:00,26,2018-08-05,7,6,Sunday
2018-08-05 08:00:00,83,2018-08-05,8,6,Sunday
2018-08-05 09:00:00,92,2018-08-05,9,6,Sunday
2018-08-05 10:00:00,78,2018-08-05,10,6,Sunday
2018-08-05 11:00:00,62,2018-08-05,11,6,Sunday
2018-08-05 12:00:00,86,2018-08-05,12,6,Sunday
2018-08-05 13:00:00,84,2018-08-05,13,6,Sunday
2018-08-05 14:00:00,94,2018-08-05,14,6,Sunday
2018-08-05 15:00:00,139,2018-08-05,15,6,Sunday
2018-08-05 16:00:00,148,2018-08-05,16,6,Sunday
2018-08-05 17:00:00,124,2018-08-05,17,6,Sunday
2018-08-05 18:00:00,42,2018-08-05,18,6,Sunday
2018-08-05 19:00:00,83,2018-08-05,19,6,Sunday
2018-08-05 20:00:00,90,2018-08-05,20,6,Sunday
2018-08-05 21:00:00,101,2018-08-05,21,6,Sunday
2018-08-05 22:00:00,97,2018-08-05,22,6,Sunday
2018-08-05 23:00:00,144,2018-08-05,23,6,Sunday
2018-08-06 00:00:00,248,2018-08-06,0,0,Monday
2018-08-06 01:00:00,170,2018-08-06,1,0,Monday
2018-08-06 02:00:00,104,2018-08-06,2,0,Monday
2018-08-06 03:00:00,184,2018-08-06,3,0,Monday
2018-08-06 04:00:00,185,2018-08-06,4,0,Monday
2018-08-06 05:00:00,50,2018-08-06,5,0,Monday
2018-08-06 06:00:00,26,2018-08-06,6,0,Monday
2018-08-06 07:00:00,42,2018-08-06,7,0,Monday
2018-08-06 08:00:00,77,2018-08-06,8,0,Monday
2018-08-06 09:00:00,136,2018-08-06,9,0,Monday
2018-08-06 10:00:00,124,2018-08-06,10,0,Monday
2018-08-06 11:00:00,131,2018-08-06,11,0,Monday
2018-08-06 12:00:00,87,2018-08-06,12,0,Monday
2018-08-06 13:00:00,104,2018-08-06,13,0,Monday
2018-08-06 14:00:00,98,2018-08-06,14,0,Monday
2018-08-06 15:00:00,117,2018-08-06,15,0,Monday
2018-08-06 16:00:00,204,2018-08-06,16,0,Monday
2018-08-06 17:00:00,133,2018-08-06,17,0,Monday
2018-08-06 18:00:00,85,2018-08-06,18,0,Monday
2018-08-06 19:00:00,104,2018-08-06,19,0,Monday
2018-08-06 20:00:00,67,2018-08-06,20,0,Monday
2018-08-06 21:00:00,98,2018-08-06,21,0,Monday
2018-08-06 22:00:00,101,2018-08-06,22,0,Monday
2018-08-06 23:00:00,119,2018-08-06,23,0,Monday
2018-08-07 00:00:00,156,2018-08-07,0,1,Tuesday
2018-08-07 01:00:00,101,2018-08-07,1,1,Tuesday
2018-08-07 02:00:00,125,2018-08-07,2,1,Tuesday
2018-08-07 03:00:00,121,2018-08-07,3,1,Tuesday
2018-08-07 04:00:00,108,2018-08-07,4,1,Tuesday
2018-08-07 05:00:00,50,2018-08-07,5,1,Tuesday
2018-08-07 06:00:00,46,2018-08-07,6,1,Tuesday
2018-08-07 07:00:00,44,2018-08-07,7,1,Tuesday
2018-08-07 08:00:00,79,2018-08-07,8,1,Tuesday
2018-08-07 09:00:00,120,2018-08-07,9,1,Tuesday
2018-08-07 10:00:00,99,2018-08-07,10,1,Tuesday
2018-08-07 11:00:00,71,2018-08-07,11,1,Tuesday
2018-08-07 12:00:00,115,2018-08-07,12,1,Tuesday
2018-08-07 13:00:00,100,2018-08-07,13,1,Tuesday
2018-08-07 14:00:00,74,2018-08-07,14,1,Tuesday
2018-08-07 15:00:00,111,2018-08-07,15,1,Tuesday
2018-08-07 16:00:00,99,2018-08-07,16,1,Tuesday
2018-08-07 17:00:00,101,2018-08-07,17,1,Tuesday
2018-08-07 18:00:00,84,2018-08-07,18,1,Tuesday
2018-08-07 19:00:00,89,2018-08-07,19,1,Tuesday
2018-08-07 20:00:00,87,2018-08-07,20,1,Tuesday
2018-08-07 21:00:00,101,2018-08-07,21,1,Tuesday
2018-08-07 22:00:00,86,2018-08-07,22,1,Tuesday
2018-08-07 23:00:00,103,2018-08-07,23,1,Tuesday
2018-08-08 00:00:00,230,2018-08-08,0,2,Wednesday
2018-08-08 01:00:00,154,2018-08-08,1,2,Wednesday
2018-08-08 02:00:00,157,2018-08-08,2,2,Wednesday
2018-08-08 03:00:00,104,2018-08-08,3,2,Wednesday
2018-08-08 04:00:00,104,2018-08-08,4,2,Wednesday
2018-08-08 05:00:00,86,2018-08-08,5,2,Wednesday
2018-08-08 06:00:00,60,2018-08-08,6,2,Wednesday
2018-08-08 07:00:00,27,2018-08-08,7,2,Wednesday
2018-08-08 08:00:00,113,2018-08-08,8,2,Wednesday
2018-08-08 09:00:00,122,2018-08-08,9,2,Wednesday
2018-08-08 10:00:00,130,2018-08-08,10,2,Wednesday
2018-08-08 11:00:00,110,2018-08-08,11,2,Wednesday
2018-08-08 12:00:00,85,2018-08-08,12,2,Wednesday
2018-08-08 13:00:00,99,2018-08-08,13,2,Wednesday
2018-08-08 14:00:00,80,2018-08-08,14,2,Wednesday
2018-08-08 15:00:00,85,2018-08-08,15,2,Wednesday
2018-08-08 16:00:00,196,2018-08-08,16,2,Wednesday
2018-08-08 17:00:00,95,2018-08-08,17,2,Wednesday
2018-08-08 18:00:00,58,2018-08-08,18,2,Wednesday
2018-08-08 19:00:00,96,2018-08-08,19,2,Wednesday
2018-08-08 20:00:00,127,2018-08-08,20,2,Wednesday
2018-08-08 21:00:00,130,2018-08-08,21,2,Wednesday
2018-08-08 22:00:00,99,2018-08-08,22,2,Wednesday
2018-08-08 23:00:00,122,2018-08-08,23,2,Wednesday
2018-08-09 00:00:00,156,2018-08-09,0,3,Thursday
2018-08-09 01:00:00,127,2018-08-09,1,3,Thursday
2018-08-09 02:00:00,211,2018-08-09,2,3,Thursday
2018-08-09 03:00:00,114,2018-08-09,3,3,Thursday
2018-08-09 04:00:00,144,2018-08-09,4,3,Thursday
2018-08-09 05:00:00,63,2018-08-09,5,3,Thursday
2018-08-09 06:00:00,34,2018-08-09,6,3,Thursday
2018-08-09 07:00:00,28,2018-08-09,7,3,Thursday
2018-08-09 08:00:00,78,2018-08-09,8,3,Thursday
2018-08-09 09:00:00,139,2018-08-09,9,3,Thursday
2018-08-09 10:00:00,149,2018-08-09,10,3,Thursday
2018-08-09 11:00:00,85,2018-08-09,11,3,Thursday
2018-08-09 12:00:00,123,2018-08-09,12,3,Thursday
2018-08-09 13:00:00,79,2018-08-09,13,3,Thursday
2018-08-09 14:00:00,65,2018-08-09,14,3,Thursday
2018-08-09 15:00:00,80,2018-08-09,15,3,Thursday
2018-08-09 16:00:00,150,2018-08-09,16,3,Thursday
2018-08-09 17:00:00,178,2018-08-09,17,3,Thursday
2018-08-09 18:00:00,90,2018-08-09,18,3,Thursday
2018-08-09 19:00:00,88,2018-08-09,19,3,Thursday
2018-08-09 20:00:00,80,2018-08-09,20,3,Thursday
2018-08-09 21:00:00,144,2018-08-09,21,3,Thursday
2018-08-09 22:00:00,98,2018-08-09,22,3,Thursday
2018-08-09 23:00:00,127,2018-08-09,23,3,Thursday
2018-08-10 00:00:00,212,2018-08-10,0,4,Friday
